tag,acomp,advcl,advmod,agent,amod,appos,attr,aux,auxpass,cc,ccomp,complm,conj,csubj,csubjpass,dep,det,dobj,expl,hmod,hyph,infmod,intj,iobj,mark,meta,neg,nmod,npadvmod,nsubj,nsubjpass,number,oprd,parataxis,partmod,pcomp,pobj,poss,possessive,preconj,predet,prep,prt,punct,quantmod,rcmod,root,xcomp
GER,6,22,3,0,2,1,24,0,0,1,27,0,32,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,2,28,0,0,2,0,25,0,0,0,0,0,9
ARA,1,15,0,0,0,0,0,0,0,0,14,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,5,10,0,0,0,0,14,0,0,0,0,0,3
KOR,6,14,3,1,0,0,0,0,0,0,15,0,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,9,0,4,12,0,0,0,0,18,0,0,0,0,0,6
GER,7,23,3,0,2,0,3,0,0,0,6,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,4,51,0,0,0,0,41,0,2,0,0,0,25
TEL,4,30,2,0,0,0,10,0,0,0,0,0,13,2,0,1,0,28,0,0,0,0,0,0,0,0,0,2,0,26,2,0,0,0,0,2,31,0,0,0,0,34,0,0,0,0,0,13
CHI,3,5,3,1,3,0,14,0,1,3,5,0,12,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,9,44,0,0,0,0,45,0,1,0,0,0,14
GER,1,7,3,0,2,5,14,3,0,0,12,0,6,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,6,10,1,0,0,0,0,7,34,10,0,0,0,38,0,0,0,0,0,20
ARA,1,44,2,0,0,8,9,0,0,0,5,0,19,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,23,0,0,0,0,27,0,1,0,0,0,18
JPN,2,25,4,0,2,2,6,0,0,0,29,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,20,0,0,2,0,0,6,21,1,0,0,0,28,0,1,0,0,0,4
SPA,0,6,3,3,9,2,7,0,0,0,11,0,13,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,0,1,48,0,0,0,0,32,0,0,0,0,0,2
FRE,9,31,3,0,0,0,7,0,0,0,25,0,13,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,8,37,1,0,0,0,36,0,0,0,0,0,20
SPA,3,21,3,0,3,1,0,0,0,0,15,0,27,0,0,0,0,31,0,0,0,0,1,0,1,0,0,0,1,8,0,0,0,0,0,1,18,0,0,1,0,24,0,0,0,0,0,24
TUR,2,20,1,0,2,2,12,0,0,0,28,0,44,2,0,0,0,21,0,0,0,0,0,0,2,0,0,0,4,19,0,0,0,0,0,1,25,0,0,0,0,28,0,0,0,0,0,17
JPN,3,56,1,0,5,0,9,0,0,0,21,0,12,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,10,1,0,0,0,0,2,23,1,0,0,0,30,0,1,0,0,0,21
FRE,3,25,2,1,0,1,13,0,0,0,37,0,15,2,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,9,23,0,0,0,0,29,0,0,0,0,0,16
KOR,1,17,1,0,1,0,1,0,0,0,23,0,28,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,1,16,1,0,0,0,19,0,0,0,0,0,7
ITA,7,39,0,3,3,0,5,0,0,0,39,0,26,0,0,0,0,20,0,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,4,22,0,0,0,0,21,0,0,0,0,0,22
TEL,2,21,0,0,1,0,10,0,1,0,34,0,10,1,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,32,2,0,0,0,0,3,28,0,0,0,0,27,0,0,0,0,0,21
ARA,1,18,0,2,0,5,8,0,0,0,24,0,39,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,2,0,5,63,0,0,0,0,38,0,0,0,0,0,11
HIN,0,5,0,2,5,1,6,0,0,0,15,0,35,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,26,6,0,0,0,0,5,45,0,0,0,0,48,0,0,0,0,0,22
ARA,3,11,5,0,2,3,1,0,0,0,27,0,14,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,41,0,0,0,0,33,0,0,0,0,0,3
CHI,7,45,2,2,2,0,12,2,0,0,25,0,17,9,0,0,0,39,0,0,0,0,0,0,1,0,1,0,2,19,0,0,0,6,0,1,53,0,0,1,0,54,0,0,0,0,0,11
KOR,5,64,2,0,1,0,10,0,0,1,9,0,25,3,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,1,27,0,0,0,0,40,0,0,0,0,0,22
CHI,4,27,1,1,2,0,7,0,0,0,34,0,32,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,9,2,0,0,0,0,5,39,2,0,0,0,30,0,0,0,0,0,24
TEL,1,30,0,1,1,0,8,0,0,0,19,0,26,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,3,13,1,0,0,0,0,12,40,0,0,0,0,32,0,0,0,0,0,14
TUR,3,37,2,0,0,0,4,2,0,0,14,0,15,0,0,0,0,15,0,0,0,0,0,0,2,0,1,0,1,16,0,0,0,0,0,3,16,2,0,0,0,20,0,0,0,0,0,5
HIN,3,20,2,3,0,0,5,0,0,5,4,0,38,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,61,0,0,0,0,44,0,0,0,0,0,12
JPN,3,32,3,0,1,0,4,0,0,2,9,0,5,1,0,0,1,35,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,5,21,0,0,0,0,30,0,0,0,0,0,19
KOR,4,13,7,0,1,0,9,0,0,2,32,0,33,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,14,0,0,0,0,17,0,0,0,0,0,15
CHI,6,60,2,0,0,1,6,0,0,0,28,0,15,6,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,69,0,0,0,0,54,0,0,0,0,0,23
KOR,4,30,5,0,1,0,5,0,2,1,24,0,10,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,11,6,0,0,0,0,6,30,0,0,0,0,32,0,0,0,0,0,16
CHI,6,74,0,0,0,1,3,0,0,0,28,0,46,3,0,2,0,62,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,10,43,0,0,0,0,45,0,2,0,0,0,32
CHI,5,9,0,2,5,2,14,0,0,2,25,0,11,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,3,58,0,0,1,0,34,0,0,0,0,0,14
GER,10,19,7,0,4,0,9,0,0,0,16,0,18,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,5,36,0,0,0,0,38,0,0,0,0,0,13
TEL,2,34,3,0,0,0,0,0,0,0,16,0,29,0,0,0,0,19,0,0,0,0,0,0,1,0,0,1,2,14,0,0,0,0,0,8,40,0,0,0,0,41,0,0,0,0,0,2
FRE,2,19,0,3,2,2,3,0,3,0,19,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,18,0,0,0,0,17,0,1,0,0,0,7
TUR,8,4,2,1,6,0,6,0,0,3,14,0,13,3,0,0,0,39,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,0,3,35,3,0,0,0,34,0,0,0,0,0,5
CHI,5,23,2,0,5,1,18,0,0,0,18,0,3,14,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,1,20,1,0,0,0,24,0,0,0,0,0,9
KOR,6,17,0,0,3,0,3,0,0,0,20,0,13,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,18,2,0,1,0,0,7,33,0,0,1,0,44,0,1,0,0,0,13
GER,13,25,0,0,2,0,4,1,0,3,15,0,15,2,1,3,0,16,0,0,0,0,0,0,1,0,0,0,3,7,1,0,4,0,0,2,37,0,0,0,0,36,0,0,0,0,0,18
ITA,7,52,1,0,5,0,3,0,0,1,72,0,59,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,12,1,0,1,0,0,1,39,3,0,2,0,33,0,0,0,0,0,11
ITA,0,19,2,1,2,0,13,0,0,0,32,0,21,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,11,1,0,3,0,0,2,32,0,0,0,0,30,0,0,0,0,0,5
TUR,3,18,0,1,4,0,4,0,0,0,15,0,16,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,37,0,0,0,0,31,0,0,0,0,0,15
CHI,4,23,5,0,0,0,4,0,0,1,28,0,15,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,30,0,0,0,0,42,0,0,0,0,0,3
FRE,7,75,1,0,1,0,10,0,0,0,20,0,56,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,24,25,0,0,0,1,36,0,0,0,0,0,41
TEL,1,26,1,0,3,0,5,0,0,2,36,0,22,2,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,52,0,0,0,0,37,0,0,0,0,0,13
ITA,8,12,0,1,5,3,6,0,0,0,18,0,30,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,30,0,0,0,0,21,0,0,0,0,0,6
GER,1,42,1,0,4,0,2,0,0,3,21,0,13,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,1,25,0,0,2,0,0,2,38,0,0,0,0,23,0,0,0,0,0,6
ARA,5,27,10,1,3,1,7,0,0,0,34,0,38,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0,1,20,3,0,0,0,0,6,22,0,0,0,0,28,0,0,0,0,0,11
JPN,5,32,4,0,2,0,3,0,0,0,46,0,38,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,19,0,0,0,0,26,0,0,0,0,0,11
ARA,1,20,0,0,2,0,8,0,0,0,22,0,14,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,19,0,0,0,0,18,0,0,0,0,0,6
ITA,8,13,4,0,2,5,7,0,0,1,25,0,34,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,35,2,0,0,0,31,0,0,0,0,0,14
ARA,0,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0
ITA,4,21,5,2,0,3,10,0,0,0,45,0,10,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,0,0,6,42,0,0,0,0,28,0,0,0,0,0,17
JPN,4,28,3,0,0,0,9,0,0,0,18,0,5,2,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,20,0,0,0,0,33,0,0,0,0,0,17
SPA,3,24,6,0,4,5,10,0,0,0,27,0,36,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,2,19,2,0,0,0,0,2,55,1,0,0,0,40,0,1,0,0,0,6
GER,6,40,1,0,2,0,13,0,0,1,5,0,8,7,0,0,0,36,0,0,0,0,0,0,2,0,1,0,2,3,0,0,0,0,0,6,28,0,0,0,0,25,0,0,0,0,0,20
GER,5,54,0,1,6,0,2,0,0,3,24,0,19,1,0,0,0,38,0,0,0,0,0,0,0,0,0,2,0,15,1,0,0,0,0,7,38,3,0,0,0,38,0,0,0,0,0,23
SPA,4,23,0,0,0,0,13,0,0,1,14,0,59,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,6,0,3,21,0,0,0,0,23,0,1,0,0,0,19
HIN,12,60,3,0,4,0,5,0,0,0,28,0,18,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,11,1,0,1,0,0,17,47,0,0,0,0,52,1,0,0,0,0,14
TUR,7,48,10,3,3,0,12,0,0,0,35,0,65,9,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,7,0,5,42,0,0,0,0,38,0,0,0,0,0,33
GER,3,12,3,0,4,0,13,0,0,0,41,0,32,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,6,27,0,0,0,0,29,0,0,0,0,0,31
ARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITA,5,41,2,0,2,0,6,0,0,0,32,0,24,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,57,0,0,0,1,38,0,0,0,0,0,14
ARA,6,27,1,0,3,0,10,0,0,0,24,0,36,5,0,0,0,39,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,11,51,0,0,0,0,36,0,3,0,0,0,26
CHI,6,24,1,0,1,0,6,0,0,0,25,0,11,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,0,0,23,4,0,0,0,17,0,0,0,0,0,16
TUR,4,12,1,0,0,0,3,0,0,0,21,0,8,0,0,0,0,27,0,0,0,0,0,0,0,0,1,0,0,16,2,0,0,0,0,1,17,0,0,0,0,21,0,0,0,0,0,7
FRE,4,20,5,0,2,0,5,0,0,0,16,0,21,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,4,37,0,0,0,0,42,0,0,0,0,0,15
FRE,2,26,7,0,3,0,9,0,0,0,59,0,14,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,0,6,24,1,0,0,0,31,0,0,0,0,0,13
ITA,6,24,0,0,8,2,0,0,0,2,27,0,33,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,1,13,2,0,5,0,0,4,39,3,0,0,0,28,0,1,0,0,0,26
TEL,0,29,0,1,5,1,16,0,0,2,19,0,19,2,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,2,38,0,0,1,0,29,0,0,0,0,0,18
GER,16,12,1,0,1,0,2,0,0,0,26,0,12,5,0,0,0,28,0,0,0,0,0,0,0,0,0,4,3,16,3,0,0,0,0,6,33,0,0,0,0,28,0,0,0,0,0,25
JPN,1,19,3,2,1,3,14,0,0,0,18,0,39,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,0,0,31,0,0,0,0,29,0,0,0,0,0,15
SPA,5,36,3,0,0,0,9,0,0,0,39,0,38,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4,37,0,0,0,0,29,0,1,0,0,0,4
SPA,4,16,2,0,1,0,8,0,0,0,34,0,19,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,3,20,0,0,0,0,0,16,40,0,0,0,0,36,0,0,0,0,0,7
TUR,4,22,2,1,4,3,14,3,0,1,48,0,40,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,3,21,11,0,0,0,0,3,39,1,0,1,0,40,0,0,0,0,0,11
SPA,6,24,0,0,3,0,8,0,0,0,56,0,21,0,0,2,0,10,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,1,30,0,0,0,0,21,1,0,0,0,0,10
CHI,9,14,2,0,2,0,8,0,0,0,22,0,21,0,0,0,0,20,0,0,0,0,0,0,0,0,0,2,0,23,1,0,0,0,0,4,33,2,0,0,0,26,0,0,0,0,0,10
KOR,9,10,0,0,3,0,13,1,0,6,40,0,25,2,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1,0,0,15,20,2,0,1,0,35,0,0,0,0,0,26
JPN,4,13,3,0,2,0,8,0,0,0,22,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,5,8,0,0,0,0,19,0,0,0,0,0,11
TUR,4,38,0,0,0,0,0,0,0,1,25,0,30,1,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,15,0,0,1,0,17,0,1,0,0,0,5
ARA,0,21,0,1,1,0,4,0,0,0,15,0,28,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,10,30,0,0,0,0,20,0,0,0,0,0,21
ARA,2,54,3,0,2,0,0,1,0,0,33,0,84,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,1,26,2,0,0,0,25,0,0,0,0,0,16
SPA,1,17,0,0,2,4,13,0,0,1,14,0,30,0,0,0,1,28,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,0,0,0,32,0,0,3,0,30,0,0,0,0,0,10
TEL,1,37,2,1,0,4,6,0,0,0,29,0,2,11,0,3,0,24,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,28,0,0,0,0,20,0,1,0,0,0,7
KOR,2,20,0,0,1,0,4,0,0,3,17,0,26,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,1,25,0,0,2,0,24,0,0,0,0,0,18
JPN,3,34,3,0,1,0,7,2,0,0,41,0,29,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,2,18,1,0,0,0,31,0,0,0,0,0,17
KOR,1,14,1,0,0,0,15,0,0,1,29,0,20,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,4,17,1,0,1,0,31,0,0,0,0,0,9
GER,8,39,1,0,0,0,9,0,0,0,13,0,30,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,31,0,0,0,0,26,0,0,0,0,0,16
TEL,2,18,1,1,0,0,17,0,0,1,16,0,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,12,6,0,0,0,0,0,29,0,0,0,0,31,0,0,0,0,0,1
TUR,7,29,1,1,1,0,4,0,0,1,14,0,37,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,2,17,2,0,0,0,0,11,40,0,0,0,0,40,0,1,0,0,0,23
ITA,13,24,5,1,3,0,16,0,0,0,28,0,20,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,26,5,0,0,0,0,3,52,2,0,0,0,46,0,0,0,0,0,18
FRE,0,11,0,0,0,0,2,0,0,0,12,0,6,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,13,0,0,0,0,13,0,0,0,0,0,9
TUR,5,44,1,2,6,3,11,0,0,0,15,0,15,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,5,31,0,0,0,0,34,0,0,0,0,0,6
TEL,7,32,0,1,6,0,2,1,0,0,23,0,19,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,18,33,0,0,0,0,41,0,0,0,0,0,8
KOR,3,56,1,4,4,0,6,0,0,0,19,0,24,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,2,32,1,0,0,0,26,0,0,0,0,0,9
TEL,1,42,2,0,0,0,7,0,0,1,49,0,36,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,4,31,0,0,0,0,44,0,0,0,0,0,30
FRE,1,33,4,2,3,0,15,3,0,0,27,0,12,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,1,47,0,0,0,0,33,0,0,0,0,0,31
SPA,1,35,5,0,1,2,7,0,0,0,54,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,7,19,1,0,4,0,0,0,14,0,0,0,0,17,0,0,0,0,0,23
KOR,9,42,8,0,2,0,3,0,0,0,19,0,30,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,6,16,1,0,5,0,0,1,31,5,0,0,0,24,0,0,0,0,0,0
CHI,3,11,2,0,0,0,2,0,0,0,12,0,10,1,0,2,0,24,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,4,26,0,0,0,0,25,0,0,0,0,0,11
CHI,7,24,2,0,1,0,10,0,0,0,36,0,17,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,23,5,0,4,0,0,0,19,0,0,0,0,24,0,0,0,0,0,23
SPA,1,34,0,1,3,0,10,0,0,0,24,0,43,1,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,4,0,7,29,0,0,0,0,27,0,0,0,0,0,7
HIN,6,37,8,0,0,0,6,0,0,0,51,0,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,24,2,0,0,0,0,11,21,0,0,0,0,29,0,0,0,0,0,14
HIN,6,27,3,0,4,0,3,0,0,2,32,0,18,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1,8,13,0,0,0,0,0,7,47,0,0,1,0,47,0,0,0,0,0,16
CHI,3,4,4,0,1,3,11,0,0,0,22,0,5,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,37,0,0,0,1,29,0,0,0,0,0,10
FRE,2,22,3,1,2,0,12,2,0,0,48,0,12,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,0,0,10,23,6,0,0,0,28,0,0,0,0,0,8
SPA,10,47,2,0,0,0,7,0,1,0,28,0,42,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,48,0,0,0,0,37,0,0,0,0,0,20
FRE,10,34,3,0,0,0,8,0,0,0,29,0,19,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2,12,0,0,0,0,18,0,0,0,0,0,34
JPN,4,29,3,0,2,0,9,1,0,0,12,0,21,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,13,0,0,2,0,0,1,24,2,0,0,0,29,0,0,0,0,0,10
KOR,8,19,2,0,5,0,3,0,0,0,28,0,1,2,0,0,0,25,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,6,8,0,0,0,0,16,0,0,0,0,0,14
TEL,3,30,1,0,0,3,8,0,0,3,28,0,30,1,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,45,0,0,0,0,46,0,0,0,0,0,16
JPN,2,12,0,0,0,0,2,0,0,0,15,0,16,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,3,6,0,0,0,0,14,0,1,0,0,0,1
ARA,3,35,3,0,0,0,8,0,0,6,52,0,56,0,0,0,0,25,0,0,0,0,0,0,0,2,0,0,2,32,0,0,0,0,0,10,29,0,0,0,0,36,0,0,0,0,0,25
TEL,9,20,1,0,0,1,2,0,0,4,42,0,25,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,5,48,0,0,0,0,48,0,0,0,0,0,2
FRE,4,14,2,2,1,2,2,0,0,0,10,0,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,3,42,0,0,0,0,32,0,0,0,0,0,8
KOR,2,9,0,1,0,0,3,0,0,0,26,0,13,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,23
GER,1,20,3,0,0,3,9,0,0,0,28,0,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,24,0,0,0,0,19,1,0,0,0,0,9
ITA,4,10,2,0,2,0,11,0,0,0,36,0,28,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,25,0,0,0,0,35,0,0,0,0,0,16
TEL,9,41,4,0,2,1,4,0,0,2,35,0,35,4,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,15,7,0,0,0,0,4,86,1,0,0,0,70,0,0,0,0,0,20
JPN,3,42,1,0,0,2,6,0,0,0,12,0,5,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,4,26,1,0,0,0,28,0,0,0,0,0,16
GER,3,31,1,2,1,0,1,0,1,0,31,0,16,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,2,23,4,0,4,0,0,4,37,0,0,0,0,36,0,0,0,0,0,19
CHI,11,25,3,0,0,0,9,3,0,2,17,0,14,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,27,2,0,0,0,28,0,1,0,0,0,13
HIN,7,34,3,0,1,0,15,0,0,0,23,0,20,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,9,53,0,0,0,0,49,3,0,0,0,0,28
HIN,1,15,0,1,6,6,9,0,0,0,31,0,29,0,0,0,0,32,0,0,0,0,0,0,0,0,0,6,0,32,1,0,0,0,0,9,71,0,0,0,0,70,0,0,0,0,0,17
CHI,3,16,8,2,1,0,2,1,0,0,49,0,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,13,4,0,0,0,0,2,39,1,0,0,0,32,0,0,0,0,0,26
TUR,11,60,5,0,6,0,19,0,2,3,32,0,47,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,4,65,1,0,0,0,62,1,0,0,0,0,31
TUR,3,12,1,0,2,2,3,0,0,0,17,0,20,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,58,0,0,0,0,42,0,0,0,0,0,15
TUR,5,23,2,1,1,0,3,0,0,0,18,0,25,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,3,15,0,0,1,0,14,0,0,0,0,0,5
JPN,2,6,2,1,0,0,5,0,0,0,16,0,3,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,6,26,0,0,0,0,34,0,0,0,0,0,5
FRE,0,36,1,2,8,0,19,0,0,0,15,0,34,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,6,42,0,0,0,0,43,0,1,0,0,0,17
TUR,0,40,1,0,6,0,8,0,0,0,33,0,20,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,23,0,0,1,0,0,2,11,0,0,0,0,19,0,0,0,0,0,4
HIN,8,17,0,0,4,2,6,0,0,2,13,0,27,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,57,1,0,1,0,51,0,2,0,0,0,16
JPN,0,15,0,0,1,1,7,0,0,0,19,0,18,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,6,41,0,0,0,0,36,0,1,0,0,0,7
FRE,3,19,6,0,2,0,13,0,0,0,22,0,20,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,0,0,0,31,0,0,0,0,29,0,0,0,0,0,7
TEL,5,15,2,1,2,1,13,0,0,0,15,0,21,0,0,2,1,34,0,0,0,0,0,0,1,0,0,0,0,24,1,0,2,0,0,3,41,0,0,1,0,36,0,0,0,0,0,4
HIN,7,43,4,0,1,2,2,0,0,0,12,0,13,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,2,0,1,0,0,1,32,0,0,0,0,29,0,0,1,0,0,9
CHI,5,36,0,0,1,0,1,1,0,0,18,0,16,3,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,3,24,1,0,0,0,26,0,0,0,0,0,13
